word;tag;freq_A1;freq_A2;freq_B1;freq_B2;freq_C1;freq_C2
bénédiction;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
bénéfice;NOM;0.0;0.0;12.6624;9.0915;6.0005;113.5434
bénéficiaire;NOM;0.0;0.0;0.0;0.0;4.139;0.0
bénéficier;ADJ;0.0;0.1276;14.0119;2.2839;66.9321;0.0
bénéficier;VER;0.0;12.4581;19.0568;2.2839;103.0894;38.656
bénéfique;ADJ;0.0;0.606;3.5715;0.0;0.0;56.7717
bénévolat;NOM;0.0;0.4664;0.4665;3.8116;6.0005;12.833
bénévole;NOM;0.0;0.0;7.7393;1.2705;18.0014;0.0
bénévole;ADJ;0.0;0.6228;12.3154;2.5411;20.024;0.0
béquille;NOM;3.4669;0.0;0.0;0.0;4.139;0.0
béret;NOM;0.0;0.0;3.7375;21.7447;0.0;0.0
bétail;NOM;0.0;0.0;0.0;0.0;4.139;0.0
béton;NOM;0.0;0.0;7.5777;12.3566;0.0;12.833
bête;ADJ;1.4639;47.6268;12.4626;18.1992;3.4423;0.0
bête;NOM;0.7319;20.341;110.689;49.1501;26.3397;0.0
bêtement;ADV;0.0;0.0;0.0;0.0;3.4423;0.0
bêtise;NOM;16.4346;46.5209;4.6037;0.0;49.5147;0.0
bûche;NOM;0.9051;0.0;0.0;0.0;6.0005;0.0
bûcheron;NOM;0.0;29.6545;0.1219;0.0;6.8846;0.0
cabale;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
cabane;NOM;1.2635;15.2643;5.0496;0.0;0.0;0.0
cabaret;NOM;0.0;0.0;0.4317;31.4513;0.0;38.656
cabas;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
cabine;NOM;0.8075;21.6583;0.0;1.7933;0.0;0.0
cabinet;NOM;1.2635;11.8393;24.3057;28.95;8.2781;19.328
cabot;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
cabotin;ADJ;0.0;0.0;0.0;1.3018;0.0;0.0
cabrer;VER;0.0;0.0;0.0;0.0;0.0;12.833
cabriolet;NOM;0.0;0.0;0.0;0.8102;0.0;0.0
cache-cache;NOM;1.1764;0.0;0.0;0.0;0.0;0.0
cacher;VER;136.1653;175.929;261.32;293.2135;65.168;19.328
cacheter;VER;0.0;0.0;0.4317;0.0;0.0;0.0
cachette;NOM;0.0;1.7343;17.4518;6.4469;0.0;0.0
cachottier;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
cactus;NOM;0.5504;0.0;0.0;0.0;0.0;0.0
cadavre;NOM;0.0;0.0;3.1016;21.0766;0.0;0.0
caddie;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
cadeau;NOM;227.1417;95.7274;34.4207;2.2839;40.6321;0.0
cadeauter;VER;0.0;0.0;0.3906;0.0;0.0;0.0
cadenasser;VER;0.0;0.0;0.0;0.0;4.139;0.0
cadence;NOM;0.0;0.0;0.0;0.911;3.4423;0.0
cadencer;VER;0.0;0.0;0.0;0.0;3.4423;0.0
cadet;NOM;0.0;0.606;0.0;0.0;6.0005;0.0
cadrage;NOM;1.1008;0.0;0.0;0.0;0.0;0.0
cadran;NOM;0.0;0.1865;0.0;0.0;3.4423;0.0
cadre;NOM;0.0;64.0594;160.0947;100.5411;115.031;202.2974
cadrer;VER;0.0;3.7603;0.5857;0.0;3.4423;0.0
cadreur;NOM;0.5504;0.0;0.0;0.0;0.0;0.0
cafard;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
cafetan;NOM;0.0;0.0;0.0;0.0;0.0;19.328
café;NOM;328.1252;86.6703;219.7153;571.6075;101.408;0.0
café-tabac;NOM;0.0;0.0;0.0;0.911;0.0;0.0
café-théâtre;NOM;0.0;0.6228;0.438;0.0;0.0;0.0
cage;NOM;0.0;0.4664;27.888;8.3751;20.024;0.0
cagoule;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
cahier;NOM;7.8999;0.0;0.0;13.2935;77.1586;0.0
cahotant;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
caillou;NOM;0.0;2.4445;0.3906;0.0;6.0005;0.0
caisse;NOM;26.67;9.2441;24.2907;12.8024;10.3269;0.0
caissier;NOM;7.6879;0.0;0.7866;0.0;3.4423;0.0
caisson;NOM;0.0;0.7459;0.0;0.0;0.0;0.0
calamistrer;VER;0.0;0.606;0.0;0.0;0.0;0.0
calamiteux;ADJ;0.0;0.0;0.3906;0.0;0.0;0.0
calanque;NOM;1.1008;0.1276;0.0;0.0;0.0;0.0
calcaire;ADJ;0.5504;0.0;2.9905;0.0;0.0;0.0
calciner;VER;0.0;0.0;0.0;0.0;6.0005;0.0
calcium;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
calcul;NOM;0.0;0.3729;3.7062;19.2521;20.024;38.4989
calculateur;ADJ;0.0;0.0;0.0;0.0;6.8846;19.328
calculer;VER;0.0;9.895;7.5617;18.9886;56.8202;19.328
cale;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
calembour;NOM;0.0;0.0;0.438;0.0;0.0;8.037
calendrier;NOM;0.0;1.2017;9.3315;1.2705;3.4423;0.0
caler;VER;0.0;0.0;0.3906;2.2839;4.139;0.0
calfater;VER;0.0;0.0;0.0;0.0;6.0005;0.0
calice;NOM;0.0;0.9302;0.0;0.0;3.4423;0.0
calme;ADJ;159.9037;31.2152;75.7821;130.0667;3.4423;0.0
calme;NOM;0.0;0.606;3.4923;40.5288;0.0;0.0
calmement;ADV;0.0;0.1865;25.1818;1.7933;0.0;0.0
calmer;VER;7.2445;22.9902;13.4389;13.727;4.139;12.833
calorie;NOM;0.0;0.0;0.5857;0.0;3.4423;12.833
calvaire;NOM;0.0;0.0;0.438;0.0;6.0005;0.0
calvinisme;NOM;0.0;0.0;0.2504;0.0;0.0;0.0
camarade;NOM;18.5968;26.4279;58.4173;6.4611;0.0;0.0
camaraderie;NOM;0.0;0.0;0.185;0.0;0.0;0.0
cambodgien;ADJ;0.0;0.1937;0.0;0.0;0.0;0.0
cambrer;VER;0.0;0.0;0.438;0.0;0.0;0.0
cambriolage;NOM;0.8075;0.0;0.5857;1.3018;6.0005;0.0
cambrioleur;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
camembert;NOM;0.0;0.6008;0.0;0.0;0.0;0.0
camerounais;ADJ;0.0;0.4664;0.5857;0.0;0.0;0.0
camion;NOM;14.0536;5.3697;7.5797;0.0;12.0009;0.0
camionnette;NOM;0.0;2.0234;0.7812;0.0;4.139;0.0
camouflage;NOM;0.0;0.0;0.0;0.0;8.2781;0.0
camoufler;VER;0.0;0.0;0.0;1.3018;20.6179;0.0
camp;NOM;0.0;8.4754;12.6087;0.0;29.205;0.0
campagne;NOM;191.9537;102.5674;77.5854;105.4411;290.9459;0.0
campement;NOM;0.0;0.6008;1.7269;0.911;0.0;0.0
camper;VER;0.0;4.7285;0.6378;0.911;0.0;0.0
campeur;NOM;0.0;0.2129;0.0;0.0;0.0;0.0
camping;NOM;47.9815;4.633;0.2059;0.0;0.0;0.0
camping-car;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
campus;NOM;0.0;0.0;9.9568;0.0;8.2781;0.0
camus;ADJ;0.0;0.0;0.0;0.8102;0.0;0.0
camélia;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
caméra;NOM;7.1411;21.4244;0.37;1.2705;82.2547;19.328
canadien;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
canadien;ADJ;11.9785;0.4664;3.4815;2.2839;8.2781;0.0
canal;NOM;0.0;0.4664;7.5539;8.3863;6.0005;0.0
canalisation;NOM;0.0;0.0;0.5531;0.0;3.4423;0.0
canapé;NOM;0.0;0.4157;2.2924;0.911;12.0009;0.0
canaque;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
canard;NOM;0.0;0.0;6.5406;0.0;30.0023;0.0
cancan;NOM;0.0;0.0;0.0;8.2287;0.0;0.0
cancer;NOM;0.9464;0.0;5.3066;2.2839;40.0479;64.1649
cancre;NOM;0.0;0.0;0.0;0.911;0.0;0.0
cancéreux;ADJ;0.0;0.0;0.0;2.2839;6.0005;0.0
cancérigène;ADJ;0.0;0.0;0.0;2.2839;6.0005;0.0
cancérogène;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
candeur;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
candidat;NOM;22.5744;17.5667;16.7795;20.5555;16.5561;64.9209
candidature;NOM;3.7906;9.864;5.3203;9.0915;4.139;19.328
caniculaire;ADJ;0.0;0.0;0.0;0.0;4.139;4.0185
canicule;NOM;0.0;0.4664;0.0;0.0;4.139;4.0185
canin;ADJ;0.0;1.2121;0.0;0.0;0.0;0.0
canine;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
caniveau;NOM;0.0;0.0;9.38;0.0;0.0;0.0
canne;NOM;7.9276;0.0;3.6369;9.1127;12.0009;19.328
cannelloni;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
cannibale;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
canon;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
canot;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
canoë-kayak;NOM;0.0;0.0;0.37;0.0;0.0;0.0
cantatrice;NOM;0.0;0.4157;1.8355;0.0;0.0;0.0
cantine;NOM;36.0957;0.1276;0.5857;0.0;0.0;0.0
canton;NOM;0.9051;0.0;12.9548;2.5411;3.4423;0.0
cantonade;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
cantonner;VER;0.0;0.0;0.0;0.0;20.6179;0.0
canular;NOM;0.0;0.0;0.6378;2.2839;0.0;0.0
canule;NOM;0.0;0.0;0.3906;0.0;0.0;0.0
canut;NOM;1.8101;0.0;0.0;0.0;0.0;0.0
canyon;NOM;0.0;0.1276;0.0;0.0;0.0;0.0
caoutchouc;NOM;0.0;0.0;1.1062;0.0;12.0009;0.0
cap;NOM;1.1008;0.0;4.8297;1.2705;6.0005;19.328
capable;ADJ;10.2697;22.0204;25.6569;50.1502;158.8222;113.6757
capacité;NOM;0.0;0.0;23.7851;36.1911;133.2273;389.1791
cape;NOM;0.0;0.0;0.8634;1.3018;0.0;0.0
capeline;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
capillarité;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
capitaine;NOM;0.0;16.8827;26.9243;2.2839;4.139;0.0
capital;NOM;0.0;0.0;7.6994;0.911;34.1646;0.0
capital;ADJ;0.0;0.606;3.5051;8.1049;90.8893;0.0
capitale;NOM;51.3185;49.0523;69.288;49.9032;6.0005;38.656
capitalisation;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
capitalisme;NOM;0.0;0.0;0.3933;0.0;4.139;0.0
capitaliste;ADJ;0.0;0.0;0.3933;0.0;6.8846;0.0
capitole;NOM;0.4856;0.0;0.0;0.0;0.0;0.0
capitule;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
capituler;VER;0.0;0.0;3.4815;0.0;0.0;0.0
capot;NOM;0.0;0.0;0.5531;0.0;0.0;0.0
caprice;NOM;0.0;0.0;7.0917;0.0;0.0;0.0
capricieux;ADJ;0.0;0.2891;0.1243;4.5679;0.0;0.0
capsule;NOM;0.4856;0.0;0.6378;0.0;0.0;0.0
capter;VER;0.0;0.0;3.6187;0.0;31.3781;0.0
capteur;NOM;0.0;0.6008;1.9134;0.0;20.024;0.0
captif;ADJ;0.0;0.0;0.4317;0.0;6.0005;0.0
captivant;ADJ;0.0;0.0;0.3059;0.0;0.0;0.0
captivité;NOM;0.7319;0.0;0.4317;0.0;6.0005;0.0
capture;NOM;0.0;0.0;0.185;0.8102;4.139;0.0
capturer;VER;0.0;0.0;0.185;3.2407;20.024;0.0
capuche;NOM;0.0;0.0;0.2504;0.0;0.0;0.0
capuchon;NOM;0.0;0.0;3.1766;1.3018;0.0;0.0
capucin;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
car;KON;42.3001;443.2049;746.3261;798.9295;705.7908;649.4859
car;NOM;11.6817;10.1199;6.908;1.8983;3.4423;0.0
carabin;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
carabine;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
caracoler;VER;0.0;0.0;0.438;0.0;0.0;0.0
caractère;NOM;0.9051;13.2136;74.6321;58.7774;40.0479;143.8051
caractériser;VER;0.171;0.606;21.1275;9.1403;31.3781;154.9424
caractéristique;NOM;0.0;3.9045;20.2014;0.8102;40.1357;56.7717
caractéristique;ADJ;0.0;0.0;3.5715;8.1049;8.2781;0.0
carafe;NOM;1.2635;8.6841;0.0;0.0;0.0;0.0
caramel;NOM;0.0;0.606;0.0;0.0;0.0;0.0
caramel;ADJ;0.0;0.4258;0.0;0.0;0.0;0.0
carapace;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
caravane;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
caravaning;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
caraïbe;ADJ;0.0;0.0;0.0;0.0;0.0;19.328
carbone;NOM;0.0;0.0;0.5857;2.2839;120.4072;12.833
carbonifère;NOM;0.0;0.0;0.0;0.0;0.0;19.328
carbonique;ADJ;0.0;0.0;3.5051;0.0;20.6179;25.6659
carboné;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
carburant;NOM;0.8075;3.6333;0.0;0.0;79.4873;12.833
carburer;VER;0.0;4.4863;0.0;0.0;12.0009;19.328
carcan;NOM;0.0;0.0;0.0;0.0;0.0;19.328
carcasse;NOM;0.0;0.4157;0.1243;0.0;0.0;0.0
carcéral;ADJ;0.0;0.0;0.0;0.0;24.0018;0.0
cardiaque;ADJ;0.0;0.5137;3.5101;0.0;6.0005;64.1649
cardinal;ADJ;0.7319;0.0;0.4317;0.0;0.0;0.0
cardinal;NOM;1.4639;0.0;22.4493;0.0;0.0;0.0
cardio-vasculaire;ADJ;0.0;0.0;0.438;0.0;3.4423;0.0
carence;NOM;0.0;0.0;0.0;0.0;8.2781;0.0
caressant;ADJ;0.0;0.5213;0.0;0.0;0.0;0.0
caresse;NOM;1.4639;4.6417;1.2756;0.911;0.0;0.0
caresser;VER;1.4639;19.5242;2.5067;0.0;0.0;12.833
cargaison;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
cargo;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
caricatural;ADJ;0.0;0.6228;0.0;0.0;0.0;0.0
caricature;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
caritatif;ADJ;0.0;0.4664;2.9063;0.0;0.0;0.0
carmélite;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
carnaval;NOM;7.0309;0.1276;3.4815;0.0;0.0;0.0
carnet;NOM;7.7059;0.0;13.6342;0.3387;6.0005;0.0
carnivore;ADJ;0.0;0.0;0.0;0.0;4.139;0.0
carotte;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
carotte;NOM;2.5271;0.4258;0.5857;0.0;3.4423;0.0
caroténoïde;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
carpe;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
carreau;NOM;0.0;2.0851;0.0;0.0;0.0;0.0
carrefour;NOM;0.8346;8.1306;3.5051;0.0;6.0005;0.0
carreler;VER;0.0;0.0;0.0;0.911;4.139;0.0
carrer;VER;0.0;0.0;4.5031;0.0;6.0005;0.0
carrière;NOM;16.9186;19.0919;40.4176;70.5292;98.1651;19.328
carrosse;NOM;0.0;6.1112;0.8634;0.0;0.0;0.0
carrure;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
carré;ADJ;0.4856;0.0;0.487;0.3387;20.024;0.0
carré;NOM;0.0;0.0;0.5857;12.6911;0.0;0.0
carrément;ADV;0.0;0.4664;3.5822;0.0;19.861;0.0
cartable;NOM;0.5987;0.4157;0.0;0.0;0.0;0.0
carte;NOM;250.3086;118.9995;195.5523;201.1456;262.4297;19.328
cartel;NOM;0.0;0.0;0.5531;0.0;0.0;0.0
carthaginois;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
cartographe;NOM;0.0;0.0;0.0;0.911;0.0;0.0
cartographier;VER;0.0;0.0;0.0;0.0;3.4423;0.0
carton;NOM;0.5987;16.1844;1.1717;9.0915;50.0526;0.0
cartonner;VER;0.0;0.0;0.5857;0.0;0.0;0.0
cartouche;NOM;0.0;0.0;0.0;1.3018;0.0;0.0
cartouchière;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
cartésien;ADJ;1.1764;0.0;0.0;0.0;0.0;4.0185
cas;NOM;80.8487;125.8247;247.4791;153.33;726.539;1106.6429
casaque;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
cascade;NOM;0.9464;0.0;2.9905;0.0;0.0;0.0
case;NOM;0.0;1.2017;6.7315;0.0;12.0009;0.0
caser;VER;0.0;0.0;0.0;1.2705;0.0;0.0
caserne;NOM;0.0;4.9551;9.0578;0.0;0.0;0.0
casino;NOM;0.0;0.4157;0.0;0.0;6.0005;0.0
casque;NOM;22.2461;0.0;0.0;1.2705;3.4423;0.0
casquer;VER;1.1123;0.0;0.0;0.0;0.0;0.0
casquette;NOM;1.2635;0.0;0.0;1.3018;12.0009;0.0
cassation;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
casse;NOM;0.0;0.0;5.2972;0.0;0.0;0.0
casse-cou;NOM;0.0;0.0;0.0;2.2839;0.0;0.0
casse-gueule;ADJ;0.0;0.606;0.0;0.0;0.0;0.0
casse-pieds;ADJ;0.0;0.0;0.2504;0.0;0.0;0.0
casse-tête;NOM;0.0;0.0;1.1062;2.2839;0.0;0.0
casseau;NOM;1.1764;0.0;0.0;0.0;0.0;0.0
casser;VER;22.3784;68.2977;51.2004;17.7887;40.1357;0.0
casserole;NOM;0.0;0.7079;0.5531;0.0;0.0;0.0
cassette;NOM;0.0;0.1937;0.0;1.2705;6.0005;0.0
cassis;NOM;0.0;0.0;0.0;0.0;0.0;4.0185
cassolette;NOM;0.0;0.0;0.0;1.2705;0.0;0.0
cassonade;NOM;0.0;0.0;1.2756;0.0;0.0;0.0
cassoulet;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
cassure;NOM;0.0;0.0;0.4665;0.8102;0.0;0.0
cassé;ADJ;0.0;11.7227;0.3933;0.0;20.024;0.0
cassé;NOM;0.0;0.606;0.0;0.0;0.0;0.0
castagne;NOM;0.9051;0.0;0.0;0.0;3.4423;0.0
castagnettes;NOM;1.1764;3.5393;0.6994;0.0;0.0;0.0
caste;NOM;0.0;0.0;0.5857;0.0;4.139;0.0
castillan;ADJ;0.0;0.1937;0.0;0.0;0.0;0.0
castor;NOM;0.0;0.0;0.37;0.0;0.0;0.0
castration;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
cataclysme;NOM;0.0;0.0;0.1243;0.0;0.0;0.0
catalan;ADJ;0.4856;0.0;0.3906;0.0;3.4423;0.0
catalogue;NOM;0.0;0.4157;3.7679;0.911;0.0;0.0
cataloguer;VER;0.0;0.0;0.0;0.0;4.139;0.0
catastrophe;NOM;7.1552;9.0405;25.6628;2.2839;158.8399;0.0
catastrophique;ADJ;0.0;0.6228;3.3237;2.2839;4.139;0.0
cathare;NOM;0.0;0.0;2.1899;0.0;0.0;0.0
cathare;ADJ;0.0;0.0;2.6278;0.0;0.0;0.0
cathodique;ADJ;0.0;0.0;0.0;0.0;8.2781;19.328
catholicisme;NOM;0.0;0.6228;0.6378;0.0;0.0;19.328
catholique;ADJ;0.8075;2.4911;16.7035;8.4038;27.403;0.0
cathédrale;NOM;40.0918;4.7285;6.8639;0.0;6.8846;0.0
catégorie;NOM;0.0;0.9327;18.9107;29.0837;108.1167;19.328
catégorique;ADJ;0.0;1.2121;0.3059;0.0;0.0;0.0
catégoriquement;ADV;0.0;0.0;0.2504;0.911;0.0;0.0
caténaire;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
cauchemar;NOM;1.1973;9.4844;0.8759;8.4038;0.0;0.0
causalité;NOM;0.0;0.0;0.0;0.0;0.0;43.8345
cause;NOM;49.589;156.0018;198.0262;160.9233;401.4294;227.3515
causer;VER;0.8075;4.4611;41.1218;4.5679;86.6209;25.6659
causeur;NOM;0.0;0.0;0.4317;0.0;0.0;0.0
caution;NOM;0.0;0.4258;5.3066;0.0;0.0;0.0
cavale;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
cavalerie;NOM;0.0;0.7079;3.196;0.0;0.0;0.0
cavalier;NOM;0.8346;4.7883;18.6523;0.0;6.0005;0.0
cavalier;ADJ;0.0;0.0;0.8634;0.0;0.0;0.0
cave;NOM;21.1338;4.4863;15.0039;6.8597;18.0014;0.0
caveau;NOM;0.0;0.4157;0.0;0.0;0.0;0.0
caver;VER;0.0;0.2129;0.0;0.0;0.0;0.0
caverne;NOM;1.1764;0.0;0.0;1.822;0.0;0.0
caverneux;ADJ;0.5504;0.0;0.0;0.0;0.0;0.0
caviar;NOM;0.9051;0.0;0.0;12.5533;0.0;0.0
cavité;NOM;0.0;0.0;0.0;0.0;0.0;12.833
ce;PRO;19953.1662;17155.632;14668.7408;16498.4084;14555.24;12530.4126
ceci;PRO;8.1662;16.3986;47.8771;89.1231;58.4378;77.4712
ceinture;NOM;1.1764;4.0425;27.015;9.0915;0.0;19.328
ceinturer;VER;0.0;0.0;0.4665;0.0;0.0;0.0
cela;PRO;2982.0216;2279.9818;1939.3964;2337.7557;1395.4186;581.4678
celer;VER;0.8346;14.1268;20.1952;1.2705;6.0005;0.0
cellulaire;ADJ;0.0;0.0;0.0;0.0;18.0014;57.984
cellule;NOM;0.0;0.0;5.5016;18.2715;42.0032;400.2865
celte;ADJ;0.0;8.4064;0.3906;0.0;0.0;0.0
celtique;ADJ;0.0;16.8808;0.0;0.0;0.0;0.0
celui;PRO;58.7579;701.924;1257.2845;1745.1051;2160.0187;1641.3451
cendre;NOM;0.0;0.6111;0.0;8.4038;41.1274;0.0
cendrier;NOM;0.0;0.0;0.0;6.8518;0.0;0.0
cendrillon;NOM;0.0;14.6668;1.3995;0.0;0.0;0.0
censure;NOM;0.0;0.0;0.0;2.2839;4.139;0.0
censurer;VER;0.0;0.0;0.0;1.2705;0.0;0.0
censé;ADJ;0.0;0.0;3.9742;0.0;19.861;12.833
cent;NOM;0.0;40.5099;78.1321;63.986;0.0;0.0
centaine;NOM;0.8075;36.9944;52.5974;69.9054;144.2387;145.006
centenaire;NOM;0.0;0.0;2.4712;0.8102;0.0;0.0
centenaire;ADJ;0.0;0.0;0.438;0.0;3.4423;19.328
centime;NOM;2.5271;0.6008;7.6424;13.652;4.139;0.0
centimètre;NOM;0.5504;12.1946;0.0;29.5618;26.3397;0.0
central;ADJ;0.5987;4.4246;9.3144;37.5577;92.388;52.5084
central;NOM;0.0;0.0;0.185;0.0;0.0;0.0
centrale;NOM;0.0;0.6008;3.5822;0.0;0.0;243.8265
centralisation;NOM;0.0;0.0;0.438;0.0;0.0;0.0
centraliser;VER;0.0;6.613;0.0;0.0;6.0005;0.0
centre;NOM;189.4381;102.5651;107.6363;113.8936;211.486;86.9662
centre-ville;NOM;22.1634;8.7986;0.4665;2.2839;0.0;0.0
centrer;VER;0.0;0.606;0.4665;1.2705;33.4475;0.0
centrifuge;ADJ;0.0;0.0;0.0;0.0;0.0;12.833
centripète;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
centurion;NOM;0.0;0.0;0.0;0.911;0.0;0.0
cependant;ADV;19.4557;71.8986;195.0816;146.8159;308.2068;240.7752
cercle;NOM;0.0;0.0;15.1946;1.3018;20.6179;38.656
cercler;VER;0.0;0.0;0.0;0.0;3.4423;0.0
cerf;NOM;0.0;0.6228;0.0;0.0;6.0005;0.0
cerf-volant;NOM;0.9713;0.0;0.0;0.0;0.0;0.0
cerise;NOM;0.0;0.2129;1.2756;0.0;3.4423;0.0
cerisier;NOM;0.0;0.6228;0.0;0.0;0.0;0.0
cerner;VER;0.0;0.0;0.3906;18.0984;51.4303;12.833
certain;ADJ;36.2627;7.0581;88.274;96.4457;212.2002;232.4136
certain;PRO;124.0527;304.6205;562.7377;419.123;1012.6914;1136.0766
certainement;ADV;56.1554;21.7195;35.0557;78.9115;102.8605;0.0
certes;ADV;0.0;4.1482;19.1073;9.0915;190.138;228.8816
certificat;NOM;0.0;0.0;15.5088;0.0;0.0;38.4989
certificateur;NOM;0.0;0.0;0.0;0.0;4.139;0.0
certifier;VER;0.0;0.0;0.0;0.0;12.4171;0.0
certifié;ADJ;0.0;0.0;0.0;2.2839;0.0;0.0
certitude;NOM;0.0;0.606;3.5156;1.3018;18.0014;56.7717
cerveau;NOM;0.0;9.9122;2.611;29.5916;142.4287;647.4194
cervelle;NOM;0.0;0.0;0.4317;1.2705;0.0;0.0
cervical;ADJ;0.0;0.0;0.438;0.0;0.0;0.0
cessant;ADJ;0.0;0.0;0.0;0.0;3.4423;0.0
cessation;NOM;0.0;0.0;0.0;0.0;3.4423;0.0
cesse;NOM;0.6291;0.6228;74.8054;18.1186;76.6769;77.4712
cesser;VER;0.0;6.8377;106.7481;62.6133;90.8893;164.1035
cession;NOM;0.0;0.0;0.0;0.0;6.0005;0.0
chacun;PRO;53.5901;110.293;271.9635;365.5098;337.2365;269.6186
chagrin;NOM;0.0;0.0;7.7544;0.0;0.0;0.0
chair;NOM;0.0;0.0;10.2515;1.3018;20.024;19.328
chaire;NOM;0.0;0.0;0.5857;11.6267;20.6179;0.0
chaise;NOM;10.6132;63.6968;41.0361;124.4907;3.4423;0.0
chalet;NOM;0.0;0.0;5.0974;0.0;0.0;0.0
chaleur;NOM;7.1825;10.0908;42.4376;1.8983;31.3528;0.0
chaleureusement;ADV;0.0;0.2129;3.3323;0.0;0.0;0.0
chaleureux;ADJ;7.9597;3.8895;0.5531;4.5679;4.139;0.0
chambouler;VER;0.0;0.0;0.0;0.0;0.0;19.328
chambre;NOM;756.7922;686.992;408.0173;541.1486;101.2835;0.0
chambrer;VER;0.9051;0.0;0.0;0.0;0.0;0.0
chameau;NOM;0.0;0.0;0.6378;0.0;0.0;0.0
chamois;NOM;0.0;0.0;8.8561;0.0;0.0;0.0
champ;NOM;7.6166;52.4484;37.8241;15.0561;96.005;164.1035
champagne;NOM;53.1453;4.1195;0.1029;0.0;0.0;0.0
champignon;NOM;0.0;4.7165;0.5531;9.0915;0.0;0.0
champion;NOM;12.0794;15.1375;11.8128;19.2521;31.3528;19.328
championnat;NOM;0.0;13.2259;0.0;4.5679;6.0005;0.0
champêtre;ADJ;0.4856;0.0;0.0;0.0;0.0;0.0
chance;NOM;229.9155;190.3176;93.3759;140.4094;115.5086;113.6757
chanceler;VER;0.0;0.0;0.0;1.3018;0.0;0.0
chancelière;NOM;0.0;0.0;0.0;0.0;0.0;12.833
chanceux;ADJ;0.0;0.0;0.933;0.0;0.0;0.0
chandeleur;NOM;0.7319;0.0;0.0;0.0;0.0;0.0
chandelier;NOM;1.1764;6.4077;0.4317;1.3018;0.0;0.0
chandelle;NOM;0.9051;0.0;0.3933;8.2287;0.0;0.0
change;NOM;0.0;4.5709;0.1219;0.0;6.0005;0.0
changeant;ADJ;0.0;0.0;2.6844;0.0;6.0005;0.0
changement;NOM;1.1556;8.6739;75.0352;2.2839;127.9249;170.3152
changer;VER;220.9622;320.5314;292.6317;301.9886;251.3631;427.894
changeur;NOM;0.0;0.0;0.5857;0.0;0.0;0.0
chanson;NOM;81.8752;144.8555;67.4905;43.0444;10.3269;0.0
chansonnier;NOM;0.0;0.0;0.4665;0.0;0.0;0.0
